gene	com_341	com_738	com_862	com_876	com_900	com_908	com_947	com_962	com_JB	Level1	Level2	Level3	KO	Product	EC	EC2	EC3	Full
hexR	0	0	1	0	0	0	0	0	0	Protein families: genetic information processing	Enzymes	Transcription factors	K19337	RpiRfamilytranscriptionalregulator,carbohydrateutilizationregulator	NA	NA	NA	hexR; RpiR family transcriptional regulator, carbohydrate utilization regulator
hexs-a	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	K21274	hexaprenyl-diphosphatesynthasesmallsubunit	2.5.1.83	NA	NA	hexs-a; hexaprenyl-diphosphate synthase small subunit [EC:2.5.1.83]
hexs-b	1	1	1	1	1	1	1	1	1	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	K21275	hexaprenyl-diphosphatesynthaselargesubunit	2.5.1.83	NA	NA	hexs-b; hexaprenyl-diphosphate synthase large subunit [EC:2.5.1.83]
hflX	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Ribosome biogenesis	K03665	GTPase	NA	NA	NA	hflX; GTPase
hflX	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Ribosome biogenesis	K03665	GTPase	NA	NA	NA	hflX; GTPase
hflX	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Ribosome biogenesis	K03665	GTPase	NA	NA	NA	hflX; GTPase
hfq	1	1	1	1	1	1	1	1	1	Cellular processes	Cellular community- prokaryotes	Quorum sensing	K03666	hostfactor-Iprotein	NA	NA	NA	hfq; host factor-I protein
hfq	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Chromosome and associated proteins	K03666	hostfactor-Iprotein	NA	NA	NA	hfq; host factor-I protein
hfq	1	1	1	1	1	1	1	1	1	Cellular processes	Cellular community- prokaryotes	Biosilm formation- Vibrio cholerae	K03666	hostfactor-Iprotein	NA	NA	NA	hfq; host factor-I protein
hfq	1	1	1	1	1	1	1	1	1	Genetic information processing	Folding, sorting, and degradation	RNA degradation	K03666	hostfactor-Iprotein	NA	NA	NA	hfq; host factor-I protein
hfq	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	mRNA biogenesis	K03666	hostfactor-Iprotein	NA	NA	NA	hfq; host factor-I protein
Hgd	0	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hhaIM	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hhaIM	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hhaIM	1	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
higA	1	1	1	1	1	1	1	1	1	Protein families: genetic information processing	Enzymes	Transcription factors	K18831	HTH-typetranscriptionalregulator/antitoxinHigA	NA	NA	NA	higA; HTH-type transcriptional regulator / antitoxin HigA
higA	1	1	1	1	1	1	1	1	1	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	K18831	HTH-typetranscriptionalregulator/antitoxinHigA	NA	NA	NA	higA; HTH-type transcriptional regulator / antitoxin HigA
higA	1	0	0	1	0	0	1	1	0	Protein families: genetic information processing	Enzymes	Transcription factors	K18831	HTH-typetranscriptionalregulator/antitoxinHigA	NA	NA	NA	higA; HTH-type transcriptional regulator / antitoxin HigA
higA	1	0	0	1	0	0	1	1	0	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	K18831	HTH-typetranscriptionalregulator/antitoxinHigA	NA	NA	NA	higA; HTH-type transcriptional regulator / antitoxin HigA
higA1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
higA1	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
higB-1	1	0	0	1	0	0	1	1	0	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	K07334	toxinHigB-1	NA	NA	NA	higB-1; toxin HigB-1
hin	1	1	1	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	0	0	1	0	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	1	0	0	0	1	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	1	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	0	0	0	1	0	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	1	1	1	1	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	0	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	1	1	1	0	0	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	1	0	0	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hin	0	1	1	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hindIIIM	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hindIIIM	0	0	0	0	0	0	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hipB	0	1	0	0	0	0	1	1	0	Protein families: genetic information processing	Enzymes	Transcription factors	K15773	HTH-typetranscriptionalregulator/antitoxinHipB	NA	NA	NA	hipB; HTH-type transcriptional regulator / antitoxin HipB
hipB	0	1	0	0	0	0	1	1	0	Protein families: signaling and cellular processes	Enzymes	Prokaryotic defense system	K15773	HTH-typetranscriptionalregulator/antitoxinHipB	NA	NA	NA	hipB; HTH-type transcriptional regulator / antitoxin HipB
hipO	0	1	1	1	1	1	0	1	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	0	1	1	1	1	1	0	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	0	1	1	1	1	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	0	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	0	0	0	0	0	0	0	0	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	0	0	0	0	0	0	0	0	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Peptidases	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hipO	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K01451	hippuratehydrolase	3.5.1.32	NA	NA	hipO; hippurate hydrolase [EC:3.5.1.32]
hisA	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01814	phosphoribosylformimino-5-aminoimidazolecarboxamideribotideisomerase	5.3.1.16	NA	NA	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01089	imidazoleglycerol-phosphatedehydratase/histidinol-phosphatase	4.2.1.19	3.1.3.15	NA	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01693	imidazoleglycerol-phosphatedehydratase	4.2.1.19	NA	NA	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01089	imidazoleglycerol-phosphatedehydratase/histidinol-phosphatase	4.2.1.19	3.1.3.15	NA	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01693	imidazoleglycerol-phosphatedehydratase	4.2.1.19	NA	NA	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01089	imidazoleglycerol-phosphatedehydratase/histidinol-phosphatase	4.2.1.19	3.1.3.15	NA	hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]
hisB	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01693	imidazoleglycerol-phosphatedehydratase	4.2.1.19	NA	NA	hisB; imidazoleglycerol-phosphate dehydratase [EC:4.2.1.19]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Amino acid related enzymes	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine, and pyridine alkaloid biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Amino acid related enzymes	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine, and pyridine alkaloid biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Amino acid related enzymes	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine, and pyridine alkaloid biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Tyrosine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Protein families: metabolisms	Enzymes	Amino acid related enzymes	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Phenylalanine, tyrosine, and tryptophan biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisC	1	1	1	1	1	1	1	1	1	Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine, and pyridine alkaloid biosynthesis	K00817	histidinol-phosphateaminotransferase	2.6.1.9	NA	NA	hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]
hisD	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00013	histidinoldehydrogenase	1.1.1.23	NA	NA	hisD; histidinol dehydrogenase [EC:1.1.1.23]
hisD	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00013	histidinoldehydrogenase	1.1.1.23	NA	NA	hisD; histidinol dehydrogenase [EC:1.1.1.23]
hisD	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00013	histidinoldehydrogenase	1.1.1.23	NA	NA	hisD; histidinol dehydrogenase [EC:1.1.1.23]
hisE	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01523	phosphoribosyl-ATPpyrophosphohydrolase	3.6.1.31	NA	NA	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
hisE	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01523	phosphoribosyl-ATPpyrophosphohydrolase	3.6.1.31	NA	NA	hisE; phosphoribosyl-ATP pyrophosphohydrolase [EC:3.6.1.31]
hisF	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02500	imidazoleglycerol-phosphatesynthasesubunitHisF	4.3.2.10	NA	NA	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
hisF	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02500	imidazoleglycerol-phosphatesynthasesubunitHisF	4.3.2.10	NA	NA	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
hisF	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02500	imidazoleglycerol-phosphatesynthasesubunitHisF	4.3.2.10	NA	NA	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
hisG	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00765	ATPphosphoribosyltransferase	2.4.2.17	NA	NA	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
hisG	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00765	ATPphosphoribosyltransferase	2.4.2.17	NA	NA	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
hisG	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K00765	ATPphosphoribosyltransferase	2.4.2.17	NA	NA	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
hisH	1	0	1	1	0	0	1	1	0	Metabolism	Amino acid metabolism	Histidine metabolism	K02501	imidazoleglycerol-phosphatesynthasesubunitHisH	4.3.2.10	NA	NA	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
hisH	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02501	imidazoleglycerol-phosphatesynthasesubunitHisH	4.3.2.10	NA	NA	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
hisH	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02501	imidazoleglycerol-phosphatesynthasesubunitHisH	4.3.2.10	NA	NA	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
hisI	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01496	phosphoribosyl-AMPcyclohydrolase	3.5.4.19	NA	NA	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
hisI	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01496	phosphoribosyl-AMPcyclohydrolase	3.5.4.19	NA	NA	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
hisI	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K01496	phosphoribosyl-AMPcyclohydrolase	3.5.4.19	NA	NA	hisI; phosphoribosyl-AMP cyclohydrolase [EC:3.5.4.19]
hisK	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hisN	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K05602	histidinol-phosphatase	3.1.3.15	NA	NA	hisN; histidinol-phosphatase [EC:3.1.3.15]
hisN	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K05602	histidinol-phosphatase	3.1.3.15	NA	NA	hisN; histidinol-phosphatase [EC:3.1.3.15]
hisS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hisS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hisS	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hisZ	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Histidine metabolism	K02502	ATPphosphoribosyltransferaseregulatorysubunit	NA	NA	NA	hisZ; ATP phosphoribosyltransferase regulatory subunit
hit	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hit	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hiuH	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hldE	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hlyB	1	1	1	1	0	0	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmgA	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmp	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmp	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmp	1	1	1	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmrR	0	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuO	1	1	1	1	1	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuT	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuT	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuU	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuU	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuU	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuU	1	1	1	1	0	0	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuU	0	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuV	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuV	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hmuV	0	1	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Lysine biosynthesis	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Lysine biosynthesis	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Glycine, serine, and threonine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Cysteine and methionine metabolism	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hom	1	1	1	1	1	1	1	1	1	Metabolism	Amino acid metabolism	Lysine biosynthesis	K00003	homoserinedehydrogenase	1.1.1.3	NA	NA	hom; homoserine dehydrogenase [EC:1.1.1.3]
hpcE	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hpcG	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
hpcG	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
